gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2244301353	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25522313	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.61624	171.057382	250000.0						2019-03-02T20:36:00Z	2	3	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	25522313			2019-05-21T20:39:05Z	CC_BY_NC_4_0	natureisgreat	natureisgreat			2020-01-07T18:25:35.985Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2244227922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25255586	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.801133	168.02147	5.0						2019-05-12T12:50:20Z	12	5	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	25255586			2019-05-17T11:10:11Z	CC_BY_NC_4_0	greerh	greerh			2020-01-07T18:25:34.698Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2243818261	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC428662	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dunedin, Dunedin City, Otago				1f00d75c-f6fc-4224-a595-975e82d7689c	-45.8562	170.5182							2018-06-29T00:00:00Z	29	6	2018	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC428662				CC_BY_NC_4_0	David Welch	David Welch			2020-01-06T13:47:39.442Z	StillImage;Sound	
2243800057	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC405515	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Arthur's Pass, Selwyn District, Canterbury				1f00d75c-f6fc-4224-a595-975e82d7689c	-42.912	171.559							2018-01-29T00:00:00Z	29	1	2018	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC405515				CC_BY_NC_4_0	Romuald Mikusek	Romuald Mikusek			2020-01-06T13:47:54.071Z	Sound;StillImage	
2243797907	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC405514	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Arthur's Pass, Selwyn District, Canterbury				1f00d75c-f6fc-4224-a595-975e82d7689c	-42.912	171.559							2018-01-29T00:00:00Z	29	1	2018	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC405514				CC_BY_NC_4_0	Romuald Mikusek	Romuald Mikusek			2020-01-06T13:47:58.180Z	StillImage;Sound	
2243797507	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC405529	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Arthur's Pass, Selwyn District, Canterbury				1f00d75c-f6fc-4224-a595-975e82d7689c	-42.912	171.559							2018-01-29T00:00:00Z	29	1	2018	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC405529				CC_BY_NC_4_0	Romuald Mikusek	Romuald Mikusek			2020-01-06T13:47:38.629Z	Sound;StillImage	
2243744739	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC345374	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Franz Josef, Westland District				1f00d75c-f6fc-4224-a595-975e82d7689c	-43.3835	170.188							2016-11-15T00:00:00Z	15	11	2016	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC345374				CC_BY_NC_4_0	Dan Lane	Dan Lane			2020-01-06T13:47:36.530Z	StillImage;Sound	
2243627146	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC207003	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Trail to Monro Beach				1f00d75c-f6fc-4224-a595-975e82d7689c	-43.7136	169.2726							2014-11-20T00:00:00Z	20	11	2014	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC207003				CC_BY_NC_4_0	Dan Lane	Dan Lane			2020-01-06T13:47:32.598Z	Sound;StillImage	
2243620690	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC198866	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	near Homer Tunnel, South Island, New Zealand				1f00d75c-f6fc-4224-a595-975e82d7689c	-44.763	167.991							2014-01-07T00:00:00Z	7	1	2014	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC198866				CC_BY_NC_4_0	Rob van Bemmelen	Rob van Bemmelen			2020-01-06T13:47:48.498Z	Sound;StillImage	
2243618763	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC198296	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Franz Josef (near  Franz Josef Glacier), Westland District, West Coast				1f00d75c-f6fc-4224-a595-975e82d7689c	-43.3882	170.1817							2014-09-27T00:00:00Z	27	9	2014	2479593	2479593	HUMAN_OBSERVATION		Bird sounds	XC198296				CC_BY_NC_4_0	nick talbot	nick talbot			2020-01-06T13:47:32.260Z	Sound;StillImage	
2242983326	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25092694	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888143	171.556561	8.0						2019-04-15T11:51:00Z	15	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	25092694			2019-05-14T03:17:03Z	CC_BY_NC_4_0	Peter de Lange	Peter de Lange			2020-01-07T18:26:02.884Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2242924824	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24877515	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.939237	171.561737	6.0						2019-04-01T19:18:53Z	1	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	24877515			2019-05-10T09:48:58Z	CC_BY_NC_4_0	Sam	Sam			2020-01-07T18:26:38.456Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2242896132	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24771485	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.396137	168.14455							2019-02-02T14:20:00Z	2	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	24771485			2019-05-08T05:26:38Z	CC_BY_NC_4_0	Danilo Hegg	Danilo Hegg			2020-01-07T18:26:33.549Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2242866929	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24646185	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.495521	170.042653	72.0						2012-04-02T18:12:00Z	2	4	2012	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	24646185			2019-05-06T03:35:32Z	CC_BY_NC_4_0	Lisa Rivera	Lisa Rivera			2020-01-07T18:25:19.459Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2242865357	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24645767	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.668785	167.927504	65.0						2012-03-29T21:25:00Z	29	3	2012	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	24645767			2019-05-06T03:28:06Z	CC_BY_NC_4_0	Lisa Rivera	Lisa Rivera			2020-01-07T18:26:34.713Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2239042568	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24359230	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888165	171.556149	3.0						2019-04-08T13:46:00Z	8	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	24359230			2019-05-02T10:26:00Z	CC_BY_NC_4_0	Natalie Blackstock	Natalie Blackstock			2020-01-07T18:25:18.544Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2238797930	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23095439	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.765328	167.992719	357.0						2018-10-21T00:00:00Z	21	10	2018	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	23095439			2019-04-26T04:07:25Z	CC_BY_NC_4_0	nichaela	nichaela			2020-01-07T18:25:18.924Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2238797778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23096037	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Otago			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.917861	168.217262	3614.0						2017-04-20T00:00:00Z	20	4	2017	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	23096037			2019-04-26T04:22:10Z	CC_BY_NC_4_0	nichaela	nichaela			2020-01-07T18:25:30.506Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237537980	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8602637	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.713664	167.952312	12153.0						2014-11-12T00:00:00Z	12	11	2014	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	8602637			2017-10-29T18:27:18Z	CC_BY_NC_4_0	Claire O'Neill	Claire O'Neill			2020-01-07T18:26:18.006Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2237481217	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22867105	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.720997	170.064683	5.0						2019-03-24T07:32:42Z	24	3	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	22867105			2019-04-22T04:59:36Z	CC_BY_NC_4_0	oli2909	oli2909			2020-01-07T18:25:23.980Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237445786	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22736917	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-46.159022	167.310455	5.0						2019-04-20T12:44:31Z	20	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	22736917			2019-04-20T01:59:42Z	CC_BY_NC_4_0	eixhwk	eixhwk			2020-01-07T18:26:33.409Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236853535	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22401180	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.952932	171.567327	1010.0						2019-02-19T11:08:00Z	19	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	22401180			2019-04-13T06:11:37Z	CC_BY_NC_4_0	Jardine Family	Jardine Family			2020-01-07T18:25:55.409Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236272124	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22257482	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.561816	172.946494	263.0						2019-02-16T19:37:00Z	16	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	22257482			2019-04-09T22:22:07Z	CC_BY_NC_4_0	bfs561	bfs561			2020-01-07T18:25:54.872Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236231394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22109880	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-46.159086	167.31015							2019-04-07T08:46:41Z	7	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	22109880				CC_BY_NC_4_0	eixhwk	eixhwk			2020-01-07T18:25:59.200Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236203077	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20297910	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-45.790859	167.42113	244.0						2011-12-28T10:01:00Z	28	12	2011	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	20297910			2019-02-12T08:30:41Z	CC_BY_NC_4_0	Sarah Richardson	Sarah Richardson			2020-01-07T18:25:32.936Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236203074	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20297909	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-45.790859	167.42113	244.0						2011-12-28T11:58:00Z	28	12	2011	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	20297909			2019-02-12T08:30:41Z	CC_BY_NC_4_0	Sarah Richardson	Sarah Richardson			2020-01-07T18:25:44.492Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2235548157	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21962673	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.721943	167.949815	61.0						2019-03-28T13:35:00Z	28	3	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21962673			2019-04-03T22:53:04Z	CC_BY_NC_4_0	Jonah Timms	Jonah Timms			2020-01-07T18:25:42.519Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2235542598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21940016	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.940115	171.562007	17350.0						2015-06-03T11:24:00Z	3	6	2015	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21940016			2019-04-03T08:13:24Z	CC_BY_NC_4_0	Terry Munyard	Terry Munyard			2020-01-07T18:25:25.559Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2235540020	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21932994	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.713437	170.074325	5.0						2019-03-09T10:50:17Z	9	3	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21932994			2019-04-03T02:29:23Z	CC_BY_NC_4_0	walkem2a	walkem2a			2020-01-07T18:25:22.355Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2235493446	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21769957	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888235	171.556126	8.0						2007-05-04T13:49:00Z	4	5	2007	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21769957			2019-03-30T07:53:18Z	CC_BY_NC_4_0	Steve Reekie	Steve Reekie			2020-01-07T18:25:32.645Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2235489527	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21753720	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888133	171.556354	5.0						2008-11-02T09:17:00Z	2	11	2008	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21753720			2019-03-29T22:06:09Z	CC_BY_NC_4_0	Steve Reekie	Steve Reekie			2020-01-07T18:25:25.059Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234814696	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21716399	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.763803	167.988778							2019-02-27T14:34:00Z	27	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21716399			2019-03-28T23:07:49Z	CC_BY_NC_4_0	James Bailey	James Bailey			2020-01-07T18:25:10.959Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234806682	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21677727	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888615	171.556785							2019-02-25T09:39:00Z	25	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21677727			2019-03-27T21:53:37Z	CC_BY_NC_4_0	James Bailey	James Bailey			2020-01-07T18:25:32.210Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2234802811	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21677732	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.888522	171.556117							2019-02-25T09:47:00Z	25	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21677732			2019-03-27T21:53:40Z	CC_BY_NC_4_0	James Bailey	James Bailey			2020-01-07T18:25:25.440Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234785371	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21615469	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.942227	171.562739	24.0						2011-10-27T03:06:00Z	27	10	2011	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21615469			2019-03-26T00:49:45Z	CC_BY_NC_4_0	Samuel Brown	Samuel Brown			2020-01-07T18:25:20.357Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234760366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21529520	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.934488	171.56073							2019-02-24T15:36:00Z	24	2	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21529520			2019-03-23T21:35:57Z	CC_BY_NC_4_0	James Bailey	James Bailey			2020-01-07T18:25:10.267Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234755708	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21512436	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.641402	167.89738	9381.0						2011-11-30T22:10:00Z	30	11	2011	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	21512436			2019-03-23T13:27:38Z	CC_BY_NC_4_0	gerrycampbell	gerrycampbell			2020-01-07T18:25:32.746Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2234181133	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS712832789	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Milford Sound--by boat	Southland			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.636115	167.893001							1995-11-12T00:00:00Z	12	11	1995	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS712832789				CC0_1_0		obsr285628			2019-11-14T00:46:07.941Z		COORDINATE_ROUNDED
2234166814	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS712207042	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Arthur's Pass NP (general - please use more specific locations if possible)	Canterbury		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.942843	171.562132							2007-06-18T00:00:00Z	18	6	2007	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS712207042				CC0_1_0		obsr338459			2019-11-14T00:51:11.426Z		
2234159101	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS711776308	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Te Anau to Milford Sound on Milford Sound Hiway	Southland		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.771753	168.006976							1990-11-30T00:00:00Z	30	11	1990	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS711776308				CC0_1_0		obsr17244			2019-11-14T00:52:20.286Z		COORDINATE_ROUNDED
2233991490	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS708028403	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Isthmus Peak Trail	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.477316	169.216415							2018-08-21T00:00:00Z	21	8	2018	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS708028403				CC0_1_0		obsr1120797			2019-11-14T00:51:49.517Z		COORDINATE_ROUNDED
2233983676	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS707781940	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Fiordland NP--east Homer Tunnel	Southland		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2018-12-21T00:00:00Z	21	12	2018	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS707781940				CC0_1_0		obsr426476			2019-11-14T00:46:45.628Z		
